conversation_id,turn_number,total_issues
1cb3053bf06a3afee5acfcc132854803,1,1
1cb3053bf06a3afee5acfcc132854803,2,4
1cb3053bf06a3afee5acfcc132854803,3,1
1d08b14f4c5778cd5587e16da6b63c0a,1,1
1d08b14f4c5778cd5587e16da6b63c0a,2,1
1d08b14f4c5778cd5587e16da6b63c0a,3,1
1d0eb8b5f670e1931e6d7b4733f7dfa2,1,1
1d0eb8b5f670e1931e6d7b4733f7dfa2,2,1
1d1034f4b5a9b1e16d8837a0473c54b9,1,6
1d1034f4b5a9b1e16d8837a0473c54b9,2,1
1d1034f4b5a9b1e16d8837a0473c54b9,3,1
1d1034f4b5a9b1e16d8837a0473c54b9,4,1
1d1d093a84c604386bec10f49fc46825,1,2
1d1d093a84c604386bec10f49fc46825,2,4
1d1d093a84c604386bec10f49fc46825,3,1
1d1d093a84c604386bec10f49fc46825,4,1
1d276930d828b9a7ca84f9bae972aefd,1,9
1d276930d828b9a7ca84f9bae972aefd,2,9
1d2a1151c7f8773dc9cb19f321f4af04,1,1
1d2a1151c7f8773dc9cb19f321f4af04,2,1
1d2a1151c7f8773dc9cb19f321f4af04,3,2
1d2a1151c7f8773dc9cb19f321f4af04,4,1
1d2a1151c7f8773dc9cb19f321f4af04,5,1
1d4b20fe8eed95be666876f95443b354,1,3
1d4b20fe8eed95be666876f95443b354,2,2
1d4b20fe8eed95be666876f95443b354,3,2
1d81b3ba762d03dc673286497cb7b988,1,10
1d81b3ba762d03dc673286497cb7b988,2,9
1d81b3ba762d03dc673286497cb7b988,3,9
1d81b3ba762d03dc673286497cb7b988,4,1
1dc6309887a5651f8548b9e0614dd521,1,1
1dc6309887a5651f8548b9e0614dd521,2,1
1ddc55085fb81aa6cc314df1e69c4ea1,1,1
1ddc55085fb81aa6cc314df1e69c4ea1,2,1
1ddc55085fb81aa6cc314df1e69c4ea1,3,1
1ddc55085fb81aa6cc314df1e69c4ea1,4,1
1ded5ca448cb4c3280a357327ba2a959,1,6
1ded5ca448cb4c3280a357327ba2a959,2,6
1ded5ca448cb4c3280a357327ba2a959,3,7
1ded5ca448cb4c3280a357327ba2a959,4,6
1e1f30a589e5da3d9b57ddafb7f01e99,1,5
1e1f30a589e5da3d9b57ddafb7f01e99,2,3
1e1f30a589e5da3d9b57ddafb7f01e99,3,12
1e1f30a589e5da3d9b57ddafb7f01e99,4,5
1e1f30a589e5da3d9b57ddafb7f01e99,5,3
1e1f30a589e5da3d9b57ddafb7f01e99,6,6
1e3d9c9f7de108a524794270f1a9aab1,1,13
1e3d9c9f7de108a524794270f1a9aab1,2,1
1e6240bf820ecbce44e642bd3c37b4db,1,5
1e6240bf820ecbce44e642bd3c37b4db,2,4
1e7c6d486a6d97bd51f4ee603adab0a6,1,2
1e7c6d486a6d97bd51f4ee603adab0a6,2,1
1e7c6d486a6d97bd51f4ee603adab0a6,3,2
1e7c6d486a6d97bd51f4ee603adab0a6,4,1
1e7c6d486a6d97bd51f4ee603adab0a6,5,2
1e7c6d486a6d97bd51f4ee603adab0a6,6,1
1e932440b253d88888a5e8bc28817543,1,1
1e932440b253d88888a5e8bc28817543,2,1
1e932440b253d88888a5e8bc28817543,3,1
1e932440b253d88888a5e8bc28817543,4,1
1e932440b253d88888a5e8bc28817543,5,1
1ef0fc7856bab5a4b4fe7f5991e5cd66,1,2
1f27997dfecf63774851c41bcc78c145,1,1
1f27997dfecf63774851c41bcc78c145,2,1
1f27997dfecf63774851c41bcc78c145,3,4
1f39bcf960f069dad1011f12ebb9d79a,1,2
1f39bcf960f069dad1011f12ebb9d79a,2,2
1f5fddd1de6122637ec82de933e25838,1,1
1f5fddd1de6122637ec82de933e25838,2,1
1f5fddd1de6122637ec82de933e25838,3,1
1f5fddd1de6122637ec82de933e25838,4,2
1f5fddd1de6122637ec82de933e25838,5,1
1f5fddd1de6122637ec82de933e25838,6,1
1f8f4fa163ecb1d5150eab1c4a6cd6d6,1,1
1f8f4fa163ecb1d5150eab1c4a6cd6d6,2,1
1f8f4fa163ecb1d5150eab1c4a6cd6d6,3,3
1f8f4fa163ecb1d5150eab1c4a6cd6d6,4,4
1f95a583af150aae14e11d82b7b74b3d,1,9
1fa1336db297d8dd7f81a02036d0bf31,1,1
1fa1336db297d8dd7f81a02036d0bf31,2,1
1fa1336db297d8dd7f81a02036d0bf31,3,1
1fa1336db297d8dd7f81a02036d0bf31,4,1
1fb54116097828aefd1da359efbcf069,1,5
1fb54116097828aefd1da359efbcf069,2,1
1ff172a11fd4b81427d332cfc2df4ebc,1,5
1ff172a11fd4b81427d332cfc2df4ebc,2,8
20327a77c6072306053fa0da0703fa9f,1,7
20327a77c6072306053fa0da0703fa9f,2,7
20327a77c6072306053fa0da0703fa9f,3,1
20327a77c6072306053fa0da0703fa9f,4,6
20327a77c6072306053fa0da0703fa9f,5,2
20327a77c6072306053fa0da0703fa9f,6,2
204529791d57484b9b2aa58c28fbd0c4,1,1
204529791d57484b9b2aa58c28fbd0c4,2,3
204529791d57484b9b2aa58c28fbd0c4,3,1
204529791d57484b9b2aa58c28fbd0c4,4,1
204529791d57484b9b2aa58c28fbd0c4,5,1
204529791d57484b9b2aa58c28fbd0c4,6,5
205c7bfdeca16971443bc4aebb7de7e9,1,1
205c7bfdeca16971443bc4aebb7de7e9,2,1
20606b87caa7f00c5da553b68a39cccd,1,2
20606b87caa7f00c5da553b68a39cccd,2,3
20606b87caa7f00c5da553b68a39cccd,3,1
20606b87caa7f00c5da553b68a39cccd,4,2
20968e01b89b340fdd3bb58cf2c7b41e,1,2
20968e01b89b340fdd3bb58cf2c7b41e,2,2
209f0d2ff8f73403afff7bc51f4d8ff4,1,1
209f0d2ff8f73403afff7bc51f4d8ff4,2,1
209f0d2ff8f73403afff7bc51f4d8ff4,3,1
209f0d2ff8f73403afff7bc51f4d8ff4,4,1
209f0d2ff8f73403afff7bc51f4d8ff4,5,1
20c9091abe666915bfcc6aa7f56ccebc,1,6
20c9091abe666915bfcc6aa7f56ccebc,2,2
20c9091abe666915bfcc6aa7f56ccebc,3,1
20c9091abe666915bfcc6aa7f56ccebc,4,2
20c9091abe666915bfcc6aa7f56ccebc,5,2
20ebcb48656a018d5d2cabb2ed95a94c,1,4
20ebcb48656a018d5d2cabb2ed95a94c,2,3
20ebcb48656a018d5d2cabb2ed95a94c,3,1
211fb6e6a86a1c3cc96a05860be925ac,1,1
211fb6e6a86a1c3cc96a05860be925ac,2,1
211fb6e6a86a1c3cc96a05860be925ac,3,1
2121c9eba8d4f9b140656d5c0929d718,1,4
2121c9eba8d4f9b140656d5c0929d718,2,2
213bb798d4294c7df9c8caa8dd23a443,1,1
213bb798d4294c7df9c8caa8dd23a443,2,1
213bb798d4294c7df9c8caa8dd23a443,3,1
213bb798d4294c7df9c8caa8dd23a443,4,1
21454f81cba7bb5ede1ec15fa0b52e69,1,3
21454f81cba7bb5ede1ec15fa0b52e69,2,1
215f8ea5030ea3af018db4c3960d2e65,1,1
215f8ea5030ea3af018db4c3960d2e65,2,1
215f8ea5030ea3af018db4c3960d2e65,3,3
21ae30a29a377e952edaa9281767199d,1,5
21ae30a29a377e952edaa9281767199d,2,5
21ae30a29a377e952edaa9281767199d,3,3
21ae30a29a377e952edaa9281767199d,4,5
21d44aacb5d331530d87af7e5abe929f,1,1
21f27000687e9ce75d5d34da6ff54ccc,1,1
21f27000687e9ce75d5d34da6ff54ccc,2,1
220f723e2f35cb43436d038e98b7c26f,1,1
220f723e2f35cb43436d038e98b7c26f,2,1
2214e52efad2364d975a710b31e70de1,1,4
2214e52efad2364d975a710b31e70de1,2,2
223fb0dbee5dd7ac46b35f383e9e3a60,1,1
2249303f3dca283c73f47fb2cc1bac85,1,2
2249303f3dca283c73f47fb2cc1bac85,2,3
2249303f3dca283c73f47fb2cc1bac85,3,2
224963a579c4053999c56a2e8188ee27,1,2
224963a579c4053999c56a2e8188ee27,2,3
224963a579c4053999c56a2e8188ee27,3,3
224963a579c4053999c56a2e8188ee27,4,4
224963a579c4053999c56a2e8188ee27,5,4
226900bc99754e0701958b85b2703565,1,8
22ad48552b39c0a958c819464150ba17,1,6
22ad48552b39c0a958c819464150ba17,2,4
22f2a41b9aac432b2288643765cc56d0,1,1
22f2a41b9aac432b2288643765cc56d0,2,2
22f2a41b9aac432b2288643765cc56d0,3,1
2304e02c275b43773109ba1a9af6fc09,1,5
2304e02c275b43773109ba1a9af6fc09,2,6
2304e02c275b43773109ba1a9af6fc09,3,6
2324db535eec66c9279833f376ae0b2a,1,2
2324db535eec66c9279833f376ae0b2a,2,4
2324db535eec66c9279833f376ae0b2a,3,4
2324db535eec66c9279833f376ae0b2a,4,4
2324db535eec66c9279833f376ae0b2a,5,2
23e320431ea817b342952e65aa1367b4,1,3
23e320431ea817b342952e65aa1367b4,2,1
23ed4c79e636f35152459e7642582f71,1,4
23ed4c79e636f35152459e7642582f71,2,2
23ed4c79e636f35152459e7642582f71,3,4
23ed4c79e636f35152459e7642582f71,4,2
23ed4c79e636f35152459e7642582f71,5,5
23ef896af6f06d86d62b36f3dad1acc2,1,2
23ef896af6f06d86d62b36f3dad1acc2,2,2
245f9a4775b19605d71c6cafddf0097f,1,4
245f9a4775b19605d71c6cafddf0097f,2,4
2462fb6b3d63cf62129edff1255a0b70,1,1
2462fb6b3d63cf62129edff1255a0b70,2,2
24980f3f20f5489f8600816525be250d,1,4
24980f3f20f5489f8600816525be250d,2,3
252b8a8bcaef770267f401da9b95f75c,1,7
252b8a8bcaef770267f401da9b95f75c,2,5
2555db8afbf7952877fb42b0881da9a1,1,2
2555db8afbf7952877fb42b0881da9a1,2,2
2555db8afbf7952877fb42b0881da9a1,3,2
2555db8afbf7952877fb42b0881da9a1,4,2
2555db8afbf7952877fb42b0881da9a1,5,1
256222236a50cd001f569ac8c0883805,1,2
256222236a50cd001f569ac8c0883805,2,3
256222236a50cd001f569ac8c0883805,3,4
256222236a50cd001f569ac8c0883805,4,4
256541f5568d0c2fcb336ff7418b5770,1,1
256541f5568d0c2fcb336ff7418b5770,2,1
256541f5568d0c2fcb336ff7418b5770,3,1
256541f5568d0c2fcb336ff7418b5770,4,1
256913165aa3c0bde586b9de2cfe5e40,1,4
256913165aa3c0bde586b9de2cfe5e40,2,4
256913165aa3c0bde586b9de2cfe5e40,3,4
256913165aa3c0bde586b9de2cfe5e40,4,4
256913165aa3c0bde586b9de2cfe5e40,5,3
256913165aa3c0bde586b9de2cfe5e40,6,3
2587b3634979b420ec507eba5d857e15,1,1
2587b3634979b420ec507eba5d857e15,2,1
258df08b199dbaa93bf0ab83a90857d3,1,1
258df08b199dbaa93bf0ab83a90857d3,2,1
25bd646158735e6cca226533fa9b3d3d,1,1
25bd646158735e6cca226533fa9b3d3d,2,2
25e776200e28eccea39fd482354c8916,1,1
25e776200e28eccea39fd482354c8916,2,1
25eb6346fc391428d00755b9556113e9,1,4
26054cf5d125778d682dca68d57bef8c,1,2
26054cf5d125778d682dca68d57bef8c,2,2
260dbe647d0300cfbeb157c3aa437ad2,1,1
260dbe647d0300cfbeb157c3aa437ad2,2,1
260dbe647d0300cfbeb157c3aa437ad2,3,2
266fdc357a39c23af96b89e58b4203e0,1,1
266fdc357a39c23af96b89e58b4203e0,2,1
267362230ba3b7e828597a00e675deae,1,1
267362230ba3b7e828597a00e675deae,2,1
267430633570d393a9c86d1c1992a9b7,1,6
267430633570d393a9c86d1c1992a9b7,2,6
26ab12353733f5c79afd9cd9ddcbd3f8,1,10
26ab12353733f5c79afd9cd9ddcbd3f8,2,2
26ab12353733f5c79afd9cd9ddcbd3f8,3,9
26ccec5fa6f483ab067138fe862dc1b7,1,1
26ccec5fa6f483ab067138fe862dc1b7,2,1
26ccec5fa6f483ab067138fe862dc1b7,3,1
26ccec5fa6f483ab067138fe862dc1b7,4,1
26ccec5fa6f483ab067138fe862dc1b7,5,1
26ccec5fa6f483ab067138fe862dc1b7,6,2
26d6f886eea24ab674c3d7c591b5f1ab,1,2
26d6f886eea24ab674c3d7c591b5f1ab,2,2
26e2dd22e2c50a7dd759202b83a399e7,1,1
26e2dd22e2c50a7dd759202b83a399e7,2,1
2710fc149cbbd57eec1bb22405668059,1,12
2710fc149cbbd57eec1bb22405668059,2,10
276147a028a3093fc64410eb18aa98be,1,2
276147a028a3093fc64410eb18aa98be,2,2
276147a028a3093fc64410eb18aa98be,3,1
276147a028a3093fc64410eb18aa98be,4,2
27680de1876365999fd9821fddf095a5,1,2
27680de1876365999fd9821fddf095a5,2,2
27680de1876365999fd9821fddf095a5,3,2
27680de1876365999fd9821fddf095a5,4,2
27680de1876365999fd9821fddf095a5,5,2
27680de1876365999fd9821fddf095a5,6,2
276d4d8715cc789fbf06c3dc8363baea,1,2
276d4d8715cc789fbf06c3dc8363baea,2,2
276d4d8715cc789fbf06c3dc8363baea,3,1
278c79432c0d686927eaef11ab63dd22,1,1
278c79432c0d686927eaef11ab63dd22,2,1
278c79432c0d686927eaef11ab63dd22,3,1
278c79432c0d686927eaef11ab63dd22,4,1
278c79432c0d686927eaef11ab63dd22,5,1
2796578fe05b143dd8b2fdedcd23f07f,1,1
2796578fe05b143dd8b2fdedcd23f07f,2,1
2796578fe05b143dd8b2fdedcd23f07f,3,1
27c058c35d9716d49d377c98172d2d16,1,3
27c058c35d9716d49d377c98172d2d16,2,1
27cb91e54a26d5a104c1d0aae54a6042,1,2
27cb91e54a26d5a104c1d0aae54a6042,2,1
27cb91e54a26d5a104c1d0aae54a6042,3,1
27daba58c61642069d847e6452c253b6,1,7
27daba58c61642069d847e6452c253b6,2,1
27daba58c61642069d847e6452c253b6,3,8
27daba58c61642069d847e6452c253b6,4,9
27daba58c61642069d847e6452c253b6,5,7
27daba58c61642069d847e6452c253b6,6,6
27e5cea6612fc56648181e08a605410f,1,6
27e5cea6612fc56648181e08a605410f,2,1
27e5cea6612fc56648181e08a605410f,3,5
286530eb680dda157aa5981368a6c802,1,1
287c8a4ac5c5ee3966adc0124ff3c844,1,1
287c8a4ac5c5ee3966adc0124ff3c844,2,3
28891e9710f5a6459490a1b793f3881d,1,6
28891e9710f5a6459490a1b793f3881d,2,9
28891e9710f5a6459490a1b793f3881d,3,11
28891e9710f5a6459490a1b793f3881d,4,14
28932f35fa34da54278e7340f565132f,1,1
28932f35fa34da54278e7340f565132f,2,1
28932f35fa34da54278e7340f565132f,3,1
289b8e777bcd9e0be985282a9b566a10,1,2
289b8e777bcd9e0be985282a9b566a10,2,1
289b8e777bcd9e0be985282a9b566a10,3,3
28a130f4e0134bc0fc174201488eeca1,1,6
28a130f4e0134bc0fc174201488eeca1,2,7
28a130f4e0134bc0fc174201488eeca1,3,6
28a130f4e0134bc0fc174201488eeca1,4,6
28f45b97d3d6bbd2aaf1217f7f8c1d0a,1,1
28f45b97d3d6bbd2aaf1217f7f8c1d0a,2,2
28f45b97d3d6bbd2aaf1217f7f8c1d0a,3,4
28f45b97d3d6bbd2aaf1217f7f8c1d0a,4,1
28f45b97d3d6bbd2aaf1217f7f8c1d0a,5,2
2943cd1163dad2f7b401c0c9ce977655,1,2
2943cd1163dad2f7b401c0c9ce977655,2,1
2943cd1163dad2f7b401c0c9ce977655,3,1
2943cd1163dad2f7b401c0c9ce977655,4,1
29450b7f2a1ac00dfe0f83516cb4bba6,1,2
29450b7f2a1ac00dfe0f83516cb4bba6,2,2
29450b7f2a1ac00dfe0f83516cb4bba6,3,2
2978f07ab18d0a7a776702e79b7c043d,1,1
2978f07ab18d0a7a776702e79b7c043d,2,1
2978f07ab18d0a7a776702e79b7c043d,3,1
2978f07ab18d0a7a776702e79b7c043d,4,1
2978f07ab18d0a7a776702e79b7c043d,5,1
2978f07ab18d0a7a776702e79b7c043d,6,1
29f22cf4ed01084ab80e147e50c0f8ec,1,9
2a047df8caeb6512b85167206319398f,1,7
2a047df8caeb6512b85167206319398f,2,1
2a10100970ddbb7dd01fd6bf7153288d,1,1
2a10100970ddbb7dd01fd6bf7153288d,2,1
2a10100970ddbb7dd01fd6bf7153288d,3,1
2a10100970ddbb7dd01fd6bf7153288d,4,1
2a17bbc9e53943e7e535e0c210d1dd70,1,3
2a17bbc9e53943e7e535e0c210d1dd70,2,3
2a2be8619dd016c04acc03965349d474,1,1
2a2be8619dd016c04acc03965349d474,2,1
2a31630bb85f5550e9f32a423f6fcc57,1,5
2a31630bb85f5550e9f32a423f6fcc57,2,6
2a31630bb85f5550e9f32a423f6fcc57,3,7
2a31630bb85f5550e9f32a423f6fcc57,4,9
2a31630bb85f5550e9f32a423f6fcc57,5,6
2a31630bb85f5550e9f32a423f6fcc57,6,9
2a51d552bef4f0c34dfd3e2da6dc529f,1,2
2a51d552bef4f0c34dfd3e2da6dc529f,2,2
2a51d552bef4f0c34dfd3e2da6dc529f,3,2
2a7acb4bf760a887103ceddf7c1aa2bd,1,8
2a7acb4bf760a887103ceddf7c1aa2bd,2,8
2ac4c7d381c15aae098a4a3c89d96a10,1,6
2ac4c7d381c15aae098a4a3c89d96a10,2,6
2ac4c7d381c15aae098a4a3c89d96a10,3,6
2ac4c7d381c15aae098a4a3c89d96a10,4,7
2ac5408dd148d2797c3b83532e00eec7,1,1
2ac5408dd148d2797c3b83532e00eec7,2,1
2ac5408dd148d2797c3b83532e00eec7,3,1
2ac5408dd148d2797c3b83532e00eec7,4,1
2ac5408dd148d2797c3b83532e00eec7,5,1
2ae9ee245e71cf4cb24994e9480e9959,1,2
2b66807d773370747384db5501498004,1,3
2b66807d773370747384db5501498004,2,2
2b67f9f0ba9c3d0e782a7098aa89b72f,1,1
2b77f3210be55fb544ed5b93a6ad527f,1,2
2b77f3210be55fb544ed5b93a6ad527f,2,1
2b8b71f60a29c8b8ae6c27c2d83914e0,1,2
2b8b71f60a29c8b8ae6c27c2d83914e0,2,2
2b8cb71fcf7f272ffdea6a488e387ade,1,1
2b8cb71fcf7f272ffdea6a488e387ade,2,1
2b8cb71fcf7f272ffdea6a488e387ade,3,1
2b8cb71fcf7f272ffdea6a488e387ade,4,1
2c23b2f4946b61abfba77dd4dffae309,1,1
2c23b2f4946b61abfba77dd4dffae309,2,1
2c23b2f4946b61abfba77dd4dffae309,3,1
2c26fa0c5cf331f486a8e21aa63177ac,1,1
2c26fa0c5cf331f486a8e21aa63177ac,2,1
2c26fa0c5cf331f486a8e21aa63177ac,3,2
2c2c369dc41375af81c0f9e69a907740,1,1
2c2c369dc41375af81c0f9e69a907740,2,1
2c5eaa3e63781ba78e05a97cad5f8fbc,1,1
2c5eaa3e63781ba78e05a97cad5f8fbc,2,1
2c6a52f0882677bf7713604c85191ce4,1,1
2c6a52f0882677bf7713604c85191ce4,2,1
2c8f93eb13db168e1b3fcdaeffd557b5,1,12
2c991e079378c9059a22efdb9d2ef388,1,3
2c991e079378c9059a22efdb9d2ef388,2,1
2c991e079378c9059a22efdb9d2ef388,3,9
2c991e079378c9059a22efdb9d2ef388,4,7
2c9d776e7adb9296033ed3b0ce7ab29e,1,1
2c9d776e7adb9296033ed3b0ce7ab29e,2,1
2c9d776e7adb9296033ed3b0ce7ab29e,3,1
2cc26bdf93478f2f1a5b45a51bf73071,1,3
2cc26bdf93478f2f1a5b45a51bf73071,2,3
2cc26bdf93478f2f1a5b45a51bf73071,3,1
2cc26bdf93478f2f1a5b45a51bf73071,4,1
2cec622354df2e57e687a613d8015469,1,3
2cec622354df2e57e687a613d8015469,2,4
2cec622354df2e57e687a613d8015469,3,4
2cec622354df2e57e687a613d8015469,4,4
2cec622354df2e57e687a613d8015469,5,4
2cec622354df2e57e687a613d8015469,6,3
2d0a13d3c5bf0bff666fc081e553f3e4,1,1
2d0a13d3c5bf0bff666fc081e553f3e4,2,1
2d5ff515b4863a1b4d0300083f05fff0,1,1
2d5ff515b4863a1b4d0300083f05fff0,2,1
2d5ff515b4863a1b4d0300083f05fff0,3,1
2d5ff515b4863a1b4d0300083f05fff0,4,1
2d5ff515b4863a1b4d0300083f05fff0,5,1
2d8352d469c1f394adb95f2c9dd771e0,1,4
2d8352d469c1f394adb95f2c9dd771e0,2,1
2d8352d469c1f394adb95f2c9dd771e0,3,1
2d8352d469c1f394adb95f2c9dd771e0,4,2
2d8352d469c1f394adb95f2c9dd771e0,5,1
2d8352d469c1f394adb95f2c9dd771e0,6,2
2dbf4b16d378196cdac8920a30174360,1,1
2dbf4b16d378196cdac8920a30174360,2,1
2dbf4b16d378196cdac8920a30174360,3,1
2e01c95ac3a4971bedae49dd8ba9c334,1,2
2e01c95ac3a4971bedae49dd8ba9c334,2,2
2e3a42fbb2692b3634d4f1ceabbafe20,1,2
2e3a42fbb2692b3634d4f1ceabbafe20,2,2
2e3a42fbb2692b3634d4f1ceabbafe20,3,3
2e50913ea62f480a505d0b9c9f1c19f5,1,3
2e50913ea62f480a505d0b9c9f1c19f5,2,2
2e80e9b2066536c6143e65633761830d,1,1
2ea116941887a4b67afb0cabbda2fc8e,1,1
2ed9af713aef3edde0463430286c759a,1,7
2ed9af713aef3edde0463430286c759a,2,8
2efa96894a1f87cf3b6184ff818a423a,1,1
2efa96894a1f87cf3b6184ff818a423a,2,1
2efa96894a1f87cf3b6184ff818a423a,3,2
2f1bf55f9ceebd6626da7c9823496bce,1,8
2f1bf55f9ceebd6626da7c9823496bce,2,3
2f1bf55f9ceebd6626da7c9823496bce,3,8
2f1bf55f9ceebd6626da7c9823496bce,4,7
2f1bf55f9ceebd6626da7c9823496bce,5,10
2f1bf55f9ceebd6626da7c9823496bce,6,10
2f3469d502bdc777bc805bb46e541a6d,1,3
2f3469d502bdc777bc805bb46e541a6d,2,1
2f3a48b36b4dc93ebe400e053d3a622a,1,3
2f3a48b36b4dc93ebe400e053d3a622a,2,3
2f6a485b80cd23fb5b080dc1ecb7a131,1,1
2f6a485b80cd23fb5b080dc1ecb7a131,2,3
2f6a485b80cd23fb5b080dc1ecb7a131,3,2
2f6a485b80cd23fb5b080dc1ecb7a131,4,4
2f6a485b80cd23fb5b080dc1ecb7a131,5,1
2f6a485b80cd23fb5b080dc1ecb7a131,6,1
2f914894759a4fd2e669251245a5b278,1,1
2f914894759a4fd2e669251245a5b278,2,1
2f914894759a4fd2e669251245a5b278,3,1
2f914894759a4fd2e669251245a5b278,4,4
2f941f90485bc8f1720e39daa71d7a89,1,3
2f941f90485bc8f1720e39daa71d7a89,2,1
2f9496a2a9fa42fe92544e6545f85a8c,1,2
2f9496a2a9fa42fe92544e6545f85a8c,2,1
2f9496a2a9fa42fe92544e6545f85a8c,3,1
2f9496a2a9fa42fe92544e6545f85a8c,4,2
2fc5d3322588f021c7de6847d30e44ee,1,2
2fc5d3322588f021c7de6847d30e44ee,2,2
2fc5d3322588f021c7de6847d30e44ee,3,2
2fc5d3322588f021c7de6847d30e44ee,4,1
2fc5d3322588f021c7de6847d30e44ee,5,1
2fd4f79c303634c937f16571c57cb481,1,1
2fd4f79c303634c937f16571c57cb481,2,1
2fd4f79c303634c937f16571c57cb481,3,1
2fd4f79c303634c937f16571c57cb481,4,1
2fd4f79c303634c937f16571c57cb481,5,1
2fd4f79c303634c937f16571c57cb481,6,1
2ffdbc437f97f0f709de10c8eff8d51a,1,1
3003f4aab9e331a4da22fca542655512,1,1
3003f4aab9e331a4da22fca542655512,2,1
3003f4aab9e331a4da22fca542655512,3,1
30c58f10caf902058dafdddb4b525c71,1,6
30cc93c7ee90fb0aec40d13a49464dda,1,1
30cc93c7ee90fb0aec40d13a49464dda,2,1
30ce0ca6e3dc0685d3858e7fbc23b37b,1,1
30ce0ca6e3dc0685d3858e7fbc23b37b,2,1
30ce0ca6e3dc0685d3858e7fbc23b37b,3,1
30ce0ca6e3dc0685d3858e7fbc23b37b,4,1
30ce0ca6e3dc0685d3858e7fbc23b37b,5,1
30ce0ca6e3dc0685d3858e7fbc23b37b,6,1
311099880d1b72b3812bcf2e77f52637,1,1
311099880d1b72b3812bcf2e77f52637,2,10
3122f7799afaeea4b1c16883ef3088d7,1,1
3122f7799afaeea4b1c16883ef3088d7,2,1
3122f7799afaeea4b1c16883ef3088d7,3,1
3122f7799afaeea4b1c16883ef3088d7,4,1
31a12dc03a5c8ee19beb03de4451d689,1,1
31a12dc03a5c8ee19beb03de4451d689,2,1
31a12dc03a5c8ee19beb03de4451d689,3,1
31c015d675436a1d81e323c27d6a8969,1,12
31c015d675436a1d81e323c27d6a8969,2,13
31c015d675436a1d81e323c27d6a8969,3,9
31c015d675436a1d81e323c27d6a8969,4,11
31f72f55bf4d652ccf0425a5f5aa1b9a,1,3
31f72f55bf4d652ccf0425a5f5aa1b9a,2,1
31f72f55bf4d652ccf0425a5f5aa1b9a,3,1
31f72f55bf4d652ccf0425a5f5aa1b9a,4,1
31f72f55bf4d652ccf0425a5f5aa1b9a,5,1
31f72f55bf4d652ccf0425a5f5aa1b9a,6,3
3259bd63b35dba467deb1731e8d26dfd,1,1
3259bd63b35dba467deb1731e8d26dfd,2,1
32836a487e8e07db8895a91eb2fbbaf2,1,1
32836a487e8e07db8895a91eb2fbbaf2,2,1
328e65362cc48336a9afe112a0f3eeca,1,1
328e65362cc48336a9afe112a0f3eeca,2,1
32b5ce38bf9381e7ff521de0880932f3,1,2
32b5ce38bf9381e7ff521de0880932f3,2,2
331c4b45b658ce14c64143dc96b08a95,1,2
331c4b45b658ce14c64143dc96b08a95,2,2
333348402f1823379350e61f1077abcc,1,1
333348402f1823379350e61f1077abcc,2,1
33693038f09acc1a82bf2382c40a30be,1,1
33693038f09acc1a82bf2382c40a30be,2,1
336b316fe3c1d872d065b112741145ac,1,5
336b316fe3c1d872d065b112741145ac,2,5
33b32b25c373ac4f8af3c664eb18345c,1,3
33b32b25c373ac4f8af3c664eb18345c,2,3
33b32b25c373ac4f8af3c664eb18345c,3,2
33b32b25c373ac4f8af3c664eb18345c,4,2
33b32b25c373ac4f8af3c664eb18345c,5,2
33b32b25c373ac4f8af3c664eb18345c,6,2
33bbaadd38acc56dcf33519fd31d4099,1,3
33bbaadd38acc56dcf33519fd31d4099,2,5
33bbaadd38acc56dcf33519fd31d4099,3,1
33bbaadd38acc56dcf33519fd31d4099,4,1
33bbaadd38acc56dcf33519fd31d4099,5,3
33c905ab4fb48aee055ee9cc3a15c13d,1,3
33c905ab4fb48aee055ee9cc3a15c13d,2,3
33cdac5eb6285b67bf2976680bdb4c4a,1,1
33cdac5eb6285b67bf2976680bdb4c4a,2,1
33d2ea01dfbe25dea4743d1f6b4ddcc1,1,3
33eb5f43ce3239e3139c1680fcf5704b,1,6
33eb5f43ce3239e3139c1680fcf5704b,2,3
33eb5f43ce3239e3139c1680fcf5704b,3,1
33f02b852f06f742d9176dbd9c94c777,1,1
33f02b852f06f742d9176dbd9c94c777,2,1
33f02b852f06f742d9176dbd9c94c777,3,1
33f02b852f06f742d9176dbd9c94c777,4,1
34515ede8d3afa3c2968c01d2fac4e15,1,6
34515ede8d3afa3c2968c01d2fac4e15,2,8
3457b6b2704598463411c8fc36666f4f,1,2
3457b6b2704598463411c8fc36666f4f,2,1
3457b6b2704598463411c8fc36666f4f,3,7
3457b6b2704598463411c8fc36666f4f,4,1
3457b6b2704598463411c8fc36666f4f,5,1
349152710361ffd1b30ed4261c53c989,1,2
34a335cba6190054b70f95f780c64bd6,1,1
34a335cba6190054b70f95f780c64bd6,2,1
34a335cba6190054b70f95f780c64bd6,3,1
34b2b3a994d036ccda796e148a796f96,1,1
34b2b3a994d036ccda796e148a796f96,2,1
34b2b3a994d036ccda796e148a796f96,3,1
34d847dd1bcc92a17e6db476f5d60078,1,7
34d847dd1bcc92a17e6db476f5d60078,2,13
353c72f5a7b68b8256e5a69f56ef2b17,1,1
353c72f5a7b68b8256e5a69f56ef2b17,2,1
353c72f5a7b68b8256e5a69f56ef2b17,3,3
353c72f5a7b68b8256e5a69f56ef2b17,4,1
