conversation_id,turn_number,role,language,information_count,performance_count,style_count,error_count,loc,total_issues,issue_density_per_kloc
09a8f9c2cae252148a76f2ffc0727efa,1,assistant,cpp,1,0,0,0,57,1,17.54
09a8f9c2cae252148a76f2ffc0727efa,2,assistant,cpp,1,0,0,0,40,1,25.0
09a8f9c2cae252148a76f2ffc0727efa,3,assistant,cpp,1,0,1,0,48,2,41.67
09a8f9c2cae252148a76f2ffc0727efa,4,assistant,cpp,1,0,1,0,48,2,41.67
09adb4d2938bae23c02e2b9af96c19d1,1,assistant,cpp,1,0,0,0,18,1,55.56
09adb4d2938bae23c02e2b9af96c19d1,2,assistant,cpp,0,0,0,0,2,0,0.0
09ce35d89ccbf35d48686b066e8dc0fd,1,assistant,cpp,1,0,0,0,48,1,20.83
09ce35d89ccbf35d48686b066e8dc0fd,2,assistant,cpp,0,0,0,0,11,0,0.0
09ded5631be29ea6d1c4b9ca8fb8a67d,1,assistant,cpp,1,0,1,0,66,2,30.3
09ded5631be29ea6d1c4b9ca8fb8a67d,2,assistant,cpp,1,0,1,0,59,2,33.9
09ded5631be29ea6d1c4b9ca8fb8a67d,3,assistant,cpp,1,0,1,0,43,2,46.51
09ded5631be29ea6d1c4b9ca8fb8a67d,4,assistant,cpp,1,0,0,0,89,1,11.24
09e982149fb75fd450ac418ea3c88c23,1,assistant,cpp,1,0,1,0,37,2,54.05
09e982149fb75fd450ac418ea3c88c23,2,assistant,cpp,1,0,1,0,61,2,32.79
0a03aff9fb2e9597f4fd83028766d388,1,assistant,cpp,0,0,0,0,22,0,0.0
0a03aff9fb2e9597f4fd83028766d388,2,assistant,cpp,1,0,0,0,22,1,45.45
0a03aff9fb2e9597f4fd83028766d388,3,assistant,cpp,1,0,0,0,31,1,32.26
0a03aff9fb2e9597f4fd83028766d388,4,assistant,cpp,1,0,0,0,2,1,500.0
0a03aff9fb2e9597f4fd83028766d388,5,assistant,cpp,0,0,0,0,3,0,0.0
0a03aff9fb2e9597f4fd83028766d388,6,assistant,cpp,0,0,0,0,22,0,0.0
0a03aff9fb2e9597f4fd83028766d388,7,undefined,undefined,1,0,0,0,0,1,0
0a1700b236fbcdf07c7558e363226c9d,1,assistant,cpp,1,0,1,0,202,2,9.9
0a1700b236fbcdf07c7558e363226c9d,2,assistant,cpp,1,0,1,0,201,2,9.95
0a30ce8a62ccbb56b5bbd9ab08e37a0d,1,assistant,cpp,1,0,0,0,26,1,38.46
0a30ce8a62ccbb56b5bbd9ab08e37a0d,2,assistant,cpp,1,0,0,0,66,1,15.15
0a7b426c14b03ed63e93ceea247bc300,1,assistant,cpp,1,0,0,0,28,1,35.71
0a7b426c14b03ed63e93ceea247bc300,2,assistant,cpp,1,0,0,0,14,1,71.43
0a8a4014214bc6b54f4aa8b336a96241,1,assistant,cpp,0,0,0,0,3,0,0.0
0acb97dd0ef018c6df7a17ed1cfb1521,1,assistant,cpp,1,0,1,0,24,2,83.33
0acb97dd0ef018c6df7a17ed1cfb1521,2,assistant,cpp,1,0,1,0,25,2,80.0
0ade7d82169637dd981ec9be27711c72,1,assistant,cpp,0,0,0,0,3,0,0.0
0ade7d82169637dd981ec9be27711c72,2,assistant,cpp,0,0,0,0,7,0,0.0
0ade7d82169637dd981ec9be27711c72,3,assistant,cpp,0,0,0,0,7,0,0.0
0ade7d82169637dd981ec9be27711c72,4,assistant,cpp,0,0,0,1,6,1,166.67
0ade7d82169637dd981ec9be27711c72,5,assistant,cpp,0,0,0,0,6,0,0.0
0ade7d82169637dd981ec9be27711c72,6,assistant,cpp,0,0,0,0,6,0,0.0
0ade7d82169637dd981ec9be27711c72,7,assistant,cpp,0,0,0,0,5,0,0.0
0ade7d82169637dd981ec9be27711c72,8,assistant,cpp,0,0,0,0,97,0,0.0
0ade7d82169637dd981ec9be27711c72,9,assistant,cpp,0,0,0,0,29,0,0.0
0ade7d82169637dd981ec9be27711c72,10,assistant,cpp,1,0,0,0,6,1,166.67
0ade7d82169637dd981ec9be27711c72,11,assistant,cpp,0,0,0,0,4,0,0.0
0ade7d82169637dd981ec9be27711c72,12,assistant,cpp,1,0,0,0,4,1,250.0
0ade7d82169637dd981ec9be27711c72,13,assistant,cpp,0,0,0,0,12,0,0.0
0ade7d82169637dd981ec9be27711c72,14,assistant,cpp,0,0,0,1,7,1,142.86
0ade7d82169637dd981ec9be27711c72,15,assistant,cpp,0,0,0,0,12,0,0.0
0ade7d82169637dd981ec9be27711c72,16,assistant,cpp,1,0,0,0,13,1,76.92
0ade7d82169637dd981ec9be27711c72,17,assistant,cpp,0,0,0,0,17,0,0.0
0ade7d82169637dd981ec9be27711c72,18,assistant,cpp,1,0,0,0,5,1,200.0
0ade7d82169637dd981ec9be27711c72,19,assistant,cpp,0,0,0,0,4,0,0.0
0ade7d82169637dd981ec9be27711c72,20,assistant,cpp,0,0,0,0,9,0,0.0
0ade7d82169637dd981ec9be27711c72,21,assistant,cpp,0,0,0,1,13,1,76.92
0ade7d82169637dd981ec9be27711c72,22,assistant,cpp,0,0,0,1,4,1,250.0
0ade7d82169637dd981ec9be27711c72,23,assistant,cpp,0,0,0,0,15,0,0.0
0ade7d82169637dd981ec9be27711c72,24,assistant,cpp,0,0,0,0,76,0,0.0
0ade7d82169637dd981ec9be27711c72,25,assistant,cpp,0,0,0,1,14,1,71.43
0ade7d82169637dd981ec9be27711c72,26,assistant,cpp,0,0,0,0,2,0,0.0
0ade7d82169637dd981ec9be27711c72,27,assistant,cpp,1,0,0,0,18,1,55.56
0ade7d82169637dd981ec9be27711c72,28,assistant,cpp,0,0,0,0,15,0,0.0
0ade7d82169637dd981ec9be27711c72,29,assistant,cpp,0,0,0,0,4,0,0.0
0ade7d82169637dd981ec9be27711c72,30,assistant,cpp,0,0,0,1,5,1,200.0
0ade7d82169637dd981ec9be27711c72,33,undefined,undefined,0,0,0,1,0,1,0
0af73e24c3b799deb2a6cf4b018c4909,1,assistant,cpp,0,0,0,0,68,0,0.0
0af73e24c3b799deb2a6cf4b018c4909,3,undefined,undefined,1,0,1,0,0,2,0
0b0cd6b0d3b2abe027bf02b34b028ce3,1,assistant,cpp,0,1,0,0,14,1,71.43
0b0cd6b0d3b2abe027bf02b34b028ce3,2,assistant,cpp,0,0,0,0,4,0,0.0
0b0cd6b0d3b2abe027bf02b34b028ce3,3,assistant,cpp,0,0,0,0,4,0,0.0
0b309bed0d6e68b4d637ddba2768fd4a,1,assistant,cpp,0,0,0,0,6,0,0.0
0b309bed0d6e68b4d637ddba2768fd4a,2,assistant,cpp,0,0,0,0,10,0,0.0
0b309bed0d6e68b4d637ddba2768fd4a,4,undefined,undefined,0,0,1,0,0,1,0
0b311af3bf24235ded2df21b6d76058d,1,assistant,cpp,0,0,0,0,6,0,0.0
0b5b35817734425cd60f0ae1a778accf,1,assistant,cpp,0,0,2,0,30,2,66.67
0b5b35817734425cd60f0ae1a778accf,2,assistant,cpp,0,0,0,0,32,0,0.0
0b5b35817734425cd60f0ae1a778accf,3,assistant,cpp,0,0,1,0,33,1,30.3
0b5b35817734425cd60f0ae1a778accf,4,undefined,undefined,0,0,1,0,0,1,0
0b6f443c869e18aea5102e7323cbb4fd,1,assistant,cpp,0,0,0,0,19,0,0.0
0b6f443c869e18aea5102e7323cbb4fd,2,assistant,cpp,0,0,0,0,128,0,0.0
0b6f443c869e18aea5102e7323cbb4fd,3,undefined,undefined,1,0,2,0,0,3,0
0bc3a459a16982ffdac01e62169f5959,1,assistant,cpp,0,0,1,0,19,1,52.63
0bc3a459a16982ffdac01e62169f5959,2,assistant,cpp,1,0,1,0,26,2,76.92
0bdbaec9af29dafadfae98839c70203f,1,assistant,cpp,0,0,0,0,26,0,0.0
0bdbaec9af29dafadfae98839c70203f,2,assistant,cpp,0,0,0,0,27,0,0.0
0bdbaec9af29dafadfae98839c70203f,3,assistant,cpp,0,0,0,0,21,0,0.0
0bdbaec9af29dafadfae98839c70203f,4,assistant,cpp,0,0,0,0,18,0,0.0
0bdbaec9af29dafadfae98839c70203f,5,assistant,cpp,0,0,0,0,7,0,0.0
0bdbaec9af29dafadfae98839c70203f,6,assistant,cpp,0,0,0,0,19,0,0.0
0bdbaec9af29dafadfae98839c70203f,7,assistant,cpp,1,0,0,0,8,1,125.0
0bfceec4ba22a2837ae4602fcbb22d1f,1,assistant,cpp,0,0,0,0,36,0,0.0
0bfceec4ba22a2837ae4602fcbb22d1f,4,undefined,undefined,1,0,0,0,0,1,0
0bff0e8c6e30e110af094704b015285d,1,assistant,cpp,0,0,0,0,2,0,0.0
0bff0e8c6e30e110af094704b015285d,2,assistant,cpp,0,0,0,0,2,0,0.0
0c1066dec6e087dc257c419d9b981062,1,assistant,cpp,1,0,0,0,17,1,58.82
0c1066dec6e087dc257c419d9b981062,2,assistant,cpp,0,0,0,0,31,0,0.0
0c1066dec6e087dc257c419d9b981062,3,undefined,undefined,1,0,0,0,0,1,0
0c298d6e90d27604dc3905210c032ebd,1,assistant,cpp,0,0,0,0,52,0,0.0
0c298d6e90d27604dc3905210c032ebd,2,assistant,cpp,1,0,2,0,55,3,54.55
0c298d6e90d27604dc3905210c032ebd,3,undefined,undefined,1,0,2,0,0,3,0
0c3080f6823da85c0ef1c6950af8dc1a,1,assistant,cpp,0,0,0,0,24,0,0.0
0c3080f6823da85c0ef1c6950af8dc1a,2,assistant,cpp,0,0,1,0,25,1,40.0
0c3080f6823da85c0ef1c6950af8dc1a,4,undefined,undefined,1,0,1,0,0,2,0
0c5696a21e79bc7f8e503baae0d940a4,1,assistant,cpp,1,0,0,0,35,1,28.57
0c5696a21e79bc7f8e503baae0d940a4,2,assistant,cpp,1,0,0,0,29,1,34.48
0c5696a21e79bc7f8e503baae0d940a4,3,assistant,cpp,1,0,0,0,30,1,33.33
0c628761c48549afe455954f2ceb2670,1,assistant,cpp,0,0,0,0,35,0,0.0
0c628761c48549afe455954f2ceb2670,2,assistant,cpp,1,1,0,0,33,2,60.61
0c628761c48549afe455954f2ceb2670,3,undefined,undefined,1,1,0,0,0,2,0
0c650e331a37e9ed0fe71a08e29812ae,1,assistant,cpp,0,0,0,0,2,0,0.0
0c650e331a37e9ed0fe71a08e29812ae,2,assistant,cpp,0,0,0,0,2,0,0.0
0c66bfc44f8db02abd16b2a03cc83380,1,assistant,cpp,0,0,0,0,52,0,0.0
0c66bfc44f8db02abd16b2a03cc83380,2,assistant,cpp,0,0,0,0,40,0,0.0
0c66bfc44f8db02abd16b2a03cc83380,3,assistant,cpp,1,0,1,1,37,3,81.08
0c66bfc44f8db02abd16b2a03cc83380,4,undefined,undefined,1,0,0,1,0,2,0
0c66bfc44f8db02abd16b2a03cc83380,5,undefined,undefined,1,1,0,0,0,2,0
0c74d7000722cee11d5ab4786432dc4f,1,assistant,cpp,0,0,0,0,8,0,0.0
0c74d7000722cee11d5ab4786432dc4f,2,assistant,cpp,0,0,0,0,10,0,0.0
0c74d7000722cee11d5ab4786432dc4f,3,undefined,undefined,0,0,1,0,0,1,0
0c794fd06925d944b22d6351b96a8a8f,1,assistant,cpp,1,1,2,0,133,4,30.08
0c794fd06925d944b22d6351b96a8a8f,2,assistant,cpp,1,1,2,0,139,4,28.78
0c83be41dfe51a711b64635b604a5db7,1,assistant,cpp,0,0,0,0,100,0,0.0
0c83be41dfe51a711b64635b604a5db7,2,assistant,cpp,1,0,1,0,107,2,18.69
0c83be41dfe51a711b64635b604a5db7,3,undefined,undefined,1,0,1,0,0,2,0
0c959c6d10628a39720fc65caf443cdf,1,assistant,cpp,0,0,0,0,90,0,0.0
0c959c6d10628a39720fc65caf443cdf,2,assistant,cpp,1,1,1,0,133,3,22.56
0c959c6d10628a39720fc65caf443cdf,3,assistant,cpp,1,1,2,0,113,4,35.4
0c959c6d10628a39720fc65caf443cdf,4,undefined,undefined,1,1,1,0,0,3,0
0ca41fe8a210469acf6a2302770d8c15,1,assistant,cpp,1,0,0,0,21,1,47.62
0ca41fe8a210469acf6a2302770d8c15,2,assistant,cpp,1,0,0,0,25,1,40.0
0ca41fe8a210469acf6a2302770d8c15,3,assistant,cpp,1,0,1,0,26,2,76.92
0ca41fe8a210469acf6a2302770d8c15,4,assistant,cpp,1,0,0,0,26,1,38.46
0d0e3c20526658509ad6629c30ec2d46,1,assistant,cpp,0,0,0,0,6,0,0.0
0d0e3c20526658509ad6629c30ec2d46,2,assistant,cpp,0,0,0,0,2,0,0.0
0d0e3c20526658509ad6629c30ec2d46,3,assistant,cpp,0,0,0,0,6,0,0.0
0d0e3c20526658509ad6629c30ec2d46,4,assistant,cpp,0,0,0,0,6,0,0.0
0d0e3c20526658509ad6629c30ec2d46,5,assistant,cpp,0,0,0,0,6,0,0.0
0d0e3c20526658509ad6629c30ec2d46,6,assistant,cpp,0,0,0,0,6,0,0.0
0d0e3c20526658509ad6629c30ec2d46,7,assistant,cpp,0,0,0,0,2,0,0.0
0d0e3c20526658509ad6629c30ec2d46,8,assistant,cpp,0,0,0,0,2,0,0.0
0d0e3c20526658509ad6629c30ec2d46,9,assistant,cpp,0,0,0,0,2,0,0.0
0d0fbac5b8b524abbce935b42fea54e2,1,assistant,cpp,0,0,0,0,3,0,0.0
0d0fbac5b8b524abbce935b42fea54e2,2,assistant,cpp,0,0,0,0,86,0,0.0
0d0fbac5b8b524abbce935b42fea54e2,3,assistant,cpp,0,0,0,1,51,1,19.61
0d0fbac5b8b524abbce935b42fea54e2,4,assistant,cpp,0,0,0,0,58,0,0.0
0d0fbac5b8b524abbce935b42fea54e2,5,undefined,undefined,0,0,0,1,0,1,0
0d0fbac5b8b524abbce935b42fea54e2,6,undefined,undefined,0,0,0,1,0,1,0
0d3010a39901c6aad4d556ba2b012a63,1,assistant,cpp,0,0,0,0,16,0,0.0
0d3010a39901c6aad4d556ba2b012a63,2,assistant,cpp,0,0,0,0,16,0,0.0
0d3010a39901c6aad4d556ba2b012a63,3,assistant,cpp,0,0,0,0,7,0,0.0
0d3010a39901c6aad4d556ba2b012a63,4,assistant,cpp,0,0,0,0,19,0,0.0
0d3c197dda62859ad24e2ac802a2fcbe,1,assistant,cpp,0,0,0,0,25,0,0.0
0d3c197dda62859ad24e2ac802a2fcbe,2,assistant,cpp,1,0,0,0,15,1,66.67
0d3c197dda62859ad24e2ac802a2fcbe,3,assistant,cpp,1,0,0,0,8,1,125.0
0d3c197dda62859ad24e2ac802a2fcbe,4,undefined,undefined,1,0,0,0,0,1,0
0d599375dd29ff9412f4fe217e45d96d,1,assistant,cpp,0,0,0,0,3,0,0.0
0d599375dd29ff9412f4fe217e45d96d,2,assistant,cpp,0,0,1,0,35,1,28.57
0d9c11e0146641c84afedb5591f82dc4,1,assistant,cpp,0,0,0,0,30,0,0.0
0d9c11e0146641c84afedb5591f82dc4,2,assistant,cpp,0,0,0,0,53,0,0.0
0d9c11e0146641c84afedb5591f82dc4,3,assistant,cpp,1,0,0,0,29,1,34.48
0d9c11e0146641c84afedb5591f82dc4,4,assistant,cpp,0,0,1,0,39,1,25.64
0db02a373a60fe77815db1d5cb38a19d,1,assistant,cpp,0,0,0,0,4,0,0.0
0db02a373a60fe77815db1d5cb38a19d,2,assistant,cpp,1,0,0,0,3,1,333.33
0db02a373a60fe77815db1d5cb38a19d,3,undefined,undefined,1,0,0,0,0,1,0
0dcad1648a5f3f6500deaec0b2e0886a,1,assistant,cpp,0,0,0,1,37,1,27.03
0dcad1648a5f3f6500deaec0b2e0886a,2,assistant,cpp,0,0,0,0,15,0,0.0
0dcad1648a5f3f6500deaec0b2e0886a,3,assistant,cpp,0,0,0,0,38,0,0.0
0dcad1648a5f3f6500deaec0b2e0886a,4,assistant,cpp,0,0,1,1,20,2,100.0
0dcad1648a5f3f6500deaec0b2e0886a,5,assistant,cpp,0,0,1,0,16,1,62.5
0dcad1648a5f3f6500deaec0b2e0886a,6,assistant,cpp,0,0,1,0,18,1,55.56
0dcad1648a5f3f6500deaec0b2e0886a,7,assistant,cpp,0,0,1,0,21,1,47.62
0dcad1648a5f3f6500deaec0b2e0886a,8,assistant,cpp,0,0,1,0,9,1,111.11
0dcad1648a5f3f6500deaec0b2e0886a,9,assistant,cpp,0,0,1,0,26,1,38.46
0dcad1648a5f3f6500deaec0b2e0886a,10,assistant,cpp,0,0,1,0,8,1,125.0
0de7e602f1839356abd5259bdb55e38e,1,assistant,cpp,0,0,0,0,122,0,0.0
0de7e602f1839356abd5259bdb55e38e,2,assistant,cpp,1,0,1,0,131,2,15.27
0de7e602f1839356abd5259bdb55e38e,3,undefined,undefined,0,0,1,0,0,1,0
0e356a7c2c082f940a0ca9013a3e5fee,1,assistant,cpp,1,0,0,0,25,1,40.0
0e356a7c2c082f940a0ca9013a3e5fee,2,assistant,cpp,0,0,0,0,10,0,0.0
0e356a7c2c082f940a0ca9013a3e5fee,3,undefined,undefined,1,0,0,0,0,1,0
0e3cc62df0ff66cb8579114f581200d9,1,assistant,cpp,0,0,0,0,16,0,0.0
0e3cc62df0ff66cb8579114f581200d9,2,assistant,cpp,0,0,0,0,9,0,0.0
0e3cc62df0ff66cb8579114f581200d9,3,assistant,cpp,0,0,0,1,13,1,76.92
0e3cc62df0ff66cb8579114f581200d9,4,assistant,cpp,0,0,0,1,13,1,76.92
0e3cc62df0ff66cb8579114f581200d9,5,assistant,cpp,0,0,0,1,3,1,333.33
0e3cc62df0ff66cb8579114f581200d9,7,undefined,undefined,0,0,0,1,0,1,0
0e4e0d47765ca0c73861aa7cc86bf989,1,assistant,cpp,0,0,0,0,5,0,0.0
0e4e0d47765ca0c73861aa7cc86bf989,2,assistant,cpp,0,0,0,0,12,0,0.0
0e4e0d47765ca0c73861aa7cc86bf989,3,assistant,cpp,0,0,0,0,24,0,0.0
0e4e0d47765ca0c73861aa7cc86bf989,4,assistant,cpp,0,1,0,0,14,1,71.43
0e4e0d47765ca0c73861aa7cc86bf989,5,undefined,undefined,1,0,0,0,0,1,0
0e5cae5e0925718a9e30e94121fe08a1,1,assistant,cpp,1,0,1,0,43,2,46.51
0e5cae5e0925718a9e30e94121fe08a1,2,assistant,cpp,0,0,1,0,29,1,34.48
0e5cae5e0925718a9e30e94121fe08a1,3,assistant,cpp,0,0,1,0,83,1,12.05
0eb1f193e6b0e54ecaf3f5402bc15889,1,assistant,cpp,1,0,1,0,28,2,71.43
0eb1f193e6b0e54ecaf3f5402bc15889,2,assistant,cpp,1,0,1,0,29,2,68.97
0ec7685dd6a31d9da911e4164e292498,1,assistant,cpp,1,0,0,0,22,1,45.45
0ec7685dd6a31d9da911e4164e292498,2,assistant,cpp,1,0,0,0,23,1,43.48
0ec7685dd6a31d9da911e4164e292498,3,assistant,cpp,1,0,0,0,14,1,71.43
0ed79646ce1b343a03fea4b8bc3fc395,1,assistant,cpp,1,0,0,0,14,1,71.43
0ed79646ce1b343a03fea4b8bc3fc395,2,assistant,cpp,0,0,0,0,2,0,0.0
0ed79646ce1b343a03fea4b8bc3fc395,3,assistant,cpp,0,0,0,0,15,0,0.0
0ed79646ce1b343a03fea4b8bc3fc395,4,assistant,cpp,0,0,1,0,14,1,71.43
0ede8b033a81c9fbe971ac46084f7eef,1,assistant,cpp,0,0,0,0,12,0,0.0
0ede8b033a81c9fbe971ac46084f7eef,2,assistant,cpp,1,0,0,0,12,1,83.33
0ede8b033a81c9fbe971ac46084f7eef,3,assistant,cpp,1,0,0,0,16,1,62.5
0ede8b033a81c9fbe971ac46084f7eef,4,undefined,undefined,1,0,0,0,0,1,0
0f25e0eca47a7c5cf0681172fed9f4eb,1,assistant,cpp,0,0,1,0,9,1,111.11
0f25e0eca47a7c5cf0681172fed9f4eb,2,assistant,cpp,0,0,1,0,14,1,71.43
0f25e0eca47a7c5cf0681172fed9f4eb,3,assistant,cpp,0,0,1,0,12,1,83.33
0f25e0eca47a7c5cf0681172fed9f4eb,4,assistant,cpp,0,0,1,0,8,1,125.0
0f25e0eca47a7c5cf0681172fed9f4eb,5,assistant,cpp,0,0,1,0,4,1,250.0
0f25e0eca47a7c5cf0681172fed9f4eb,6,assistant,cpp,1,0,0,0,63,1,15.87
0f25e0eca47a7c5cf0681172fed9f4eb,7,assistant,cpp,1,0,0,0,52,1,19.23
0f25e0eca47a7c5cf0681172fed9f4eb,8,assistant,cpp,1,0,0,0,32,1,31.25
0f25e0eca47a7c5cf0681172fed9f4eb,9,assistant,cpp,1,0,4,0,90,5,55.56
0f25e0eca47a7c5cf0681172fed9f4eb,10,assistant,cpp,1,0,0,0,90,1,11.11
0f25e0eca47a7c5cf0681172fed9f4eb,11,assistant,cpp,1,0,0,0,86,1,11.63
0f25e0eca47a7c5cf0681172fed9f4eb,12,assistant,cpp,1,0,1,0,97,2,20.62
0f25e0eca47a7c5cf0681172fed9f4eb,13,assistant,cpp,0,0,0,1,16,1,62.5
0f25e0eca47a7c5cf0681172fed9f4eb,14,assistant,cpp,0,0,0,0,24,0,0.0
0f25e0eca47a7c5cf0681172fed9f4eb,15,assistant,cpp,0,0,0,1,35,1,28.57
0f25e0eca47a7c5cf0681172fed9f4eb,16,undefined,undefined,1,0,0,0,0,1,0
0f2e9a7e6e314649c183214254873d0e,1,assistant,cpp,0,0,0,1,3,1,333.33
0f2e9a7e6e314649c183214254873d0e,2,assistant,cpp,0,0,0,1,7,1,142.86
0f2e9a7e6e314649c183214254873d0e,3,assistant,cpp,0,0,0,0,3,0,0.0
0f2e9a7e6e314649c183214254873d0e,4,assistant,cpp,1,0,0,0,2,1,500.0
0f2e9a7e6e314649c183214254873d0e,5,assistant,cpp,1,0,0,0,2,1,500.0
0f2e9a7e6e314649c183214254873d0e,6,assistant,cpp,0,0,0,1,2,1,500.0
0f2e9a7e6e314649c183214254873d0e,7,assistant,cpp,0,0,0,1,3,1,333.33
0f2e9a7e6e314649c183214254873d0e,8,assistant,cpp,0,0,0,1,6,1,166.67
0f2e9a7e6e314649c183214254873d0e,9,assistant,cpp,0,0,0,0,3,0,0.0
0f2e9a7e6e314649c183214254873d0e,10,undefined,undefined,1,0,0,0,0,1,0
0f4a20909b53cf9a2f8ed074b15fa59a,1,assistant,cpp,0,0,0,0,4,0,0.0
0f4a20909b53cf9a2f8ed074b15fa59a,2,assistant,cpp,0,0,0,0,10,0,0.0
0f4a20909b53cf9a2f8ed074b15fa59a,3,assistant,cpp,0,0,0,0,2,0,0.0
0f4a20909b53cf9a2f8ed074b15fa59a,4,assistant,cpp,0,0,0,0,2,0,0.0
0f4a20909b53cf9a2f8ed074b15fa59a,5,assistant,cpp,1,0,0,0,8,1,125.0
0f4a20909b53cf9a2f8ed074b15fa59a,6,assistant,cpp,0,0,0,0,5,0,0.0
0f727e652682899fa863f2aef784ba0b,1,assistant,cpp,0,0,0,0,6,0,0.0
0f727e652682899fa863f2aef784ba0b,2,assistant,cpp,0,0,0,0,20,0,0.0
0f727e652682899fa863f2aef784ba0b,3,assistant,cpp,0,0,0,0,49,0,0.0
0f727e652682899fa863f2aef784ba0b,4,assistant,cpp,0,0,0,0,28,0,0.0
0f727e652682899fa863f2aef784ba0b,5,undefined,undefined,0,1,0,0,0,1,0
0f7e88f00918372c52572e728a74cbe4,1,assistant,cpp,1,0,1,0,71,2,28.17
0f7e88f00918372c52572e728a74cbe4,2,assistant,cpp,1,0,1,0,88,2,22.73
0f7e88f00918372c52572e728a74cbe4,3,assistant,cpp,1,0,1,0,93,2,21.51
0f7e88f00918372c52572e728a74cbe4,4,assistant,cpp,1,0,1,0,81,2,24.69
0fdcf9707ba53fbd2dd95e340c3816d4,1,assistant,cpp,0,0,0,0,5,0,0.0
0fdcf9707ba53fbd2dd95e340c3816d4,2,assistant,cpp,0,0,0,0,2,0,0.0
0fdcf9707ba53fbd2dd95e340c3816d4,4,undefined,undefined,0,0,1,0,0,1,0
0fdfeff99c36ce871c314b3064105e97,1,assistant,cpp,0,0,0,0,10,0,0.0
0fdfeff99c36ce871c314b3064105e97,2,assistant,cpp,0,0,0,0,3,0,0.0
0fdfeff99c36ce871c314b3064105e97,3,assistant,cpp,1,0,2,0,48,3,62.5
10093ed3267820418249f9bf17b8535e,1,assistant,cpp,0,0,0,0,41,0,0.0
10093ed3267820418249f9bf17b8535e,2,assistant,cpp,0,0,0,0,43,0,0.0
10093ed3267820418249f9bf17b8535e,3,assistant,cpp,1,0,1,0,38,2,52.63
10093ed3267820418249f9bf17b8535e,4,undefined,undefined,1,0,1,0,0,2,0
10093ed3267820418249f9bf17b8535e,5,undefined,undefined,1,0,1,0,0,2,0
101bc71e58923f90d9ee5280b394b935,1,assistant,cpp,0,0,0,0,2,0,0.0
101bc71e58923f90d9ee5280b394b935,2,assistant,cpp,0,0,0,0,4,0,0.0
101bc71e58923f90d9ee5280b394b935,3,assistant,cpp,0,0,1,0,4,1,250.0
101bc71e58923f90d9ee5280b394b935,4,assistant,cpp,0,0,0,0,15,0,0.0
101bc71e58923f90d9ee5280b394b935,6,undefined,undefined,0,0,1,0,0,1,0
1035cf2baece051896102bd934aa56c3,1,assistant,cpp,1,0,0,0,3,1,333.33
1035cf2baece051896102bd934aa56c3,2,assistant,cpp,0,0,0,0,9,0,0.0
1035cf2baece051896102bd934aa56c3,3,assistant,cpp,0,0,0,1,3,1,333.33
1035cf2baece051896102bd934aa56c3,4,assistant,cpp,1,0,0,0,2,1,500.0
1067a22fea8d8e3bb0d4f290537e67c5,1,assistant,cpp,0,0,0,0,7,0,0.0
1067a22fea8d8e3bb0d4f290537e67c5,2,assistant,cpp,0,0,0,0,7,0,0.0
1067a22fea8d8e3bb0d4f290537e67c5,3,assistant,cpp,0,0,0,0,10,0,0.0
1067a22fea8d8e3bb0d4f290537e67c5,4,assistant,cpp,0,0,1,0,5,1,200.0
1067a22fea8d8e3bb0d4f290537e67c5,5,assistant,cpp,0,0,0,0,7,0,0.0
1073dd761c9ff2982642585a279ca3ac,1,assistant,cpp,0,0,0,0,46,0,0.0
1073dd761c9ff2982642585a279ca3ac,2,assistant,cpp,0,0,0,0,34,0,0.0
1073dd761c9ff2982642585a279ca3ac,3,undefined,undefined,1,0,0,0,0,1,0
1073dd761c9ff2982642585a279ca3ac,4,undefined,undefined,1,0,0,0,0,1,0
1097e908fe5f7155caa563f00b7f6a61,1,assistant,cpp,0,0,0,0,35,0,0.0
1097e908fe5f7155caa563f00b7f6a61,2,assistant,cpp,0,0,0,0,52,0,0.0
1097e908fe5f7155caa563f00b7f6a61,3,assistant,cpp,0,0,0,0,88,0,0.0
1097e908fe5f7155caa563f00b7f6a61,4,assistant,cpp,0,0,0,0,91,0,0.0
1097e908fe5f7155caa563f00b7f6a61,5,assistant,cpp,0,0,0,0,63,0,0.0
1097e908fe5f7155caa563f00b7f6a61,6,assistant,cpp,0,0,0,0,67,0,0.0
1097e908fe5f7155caa563f00b7f6a61,7,assistant,cpp,1,0,0,0,54,1,18.52
1097e908fe5f7155caa563f00b7f6a61,8,assistant,cpp,1,0,0,0,54,1,18.52
1097e908fe5f7155caa563f00b7f6a61,9,assistant,cpp,0,0,0,0,2,0,0.0
1097e908fe5f7155caa563f00b7f6a61,10,assistant,cpp,1,0,0,0,59,1,16.95
1097e908fe5f7155caa563f00b7f6a61,11,undefined,undefined,1,0,0,0,0,1,0
1097e908fe5f7155caa563f00b7f6a61,12,undefined,undefined,1,0,0,0,0,1,0
1097e908fe5f7155caa563f00b7f6a61,13,undefined,undefined,1,0,0,0,0,1,0
1097e908fe5f7155caa563f00b7f6a61,14,undefined,undefined,1,0,0,0,0,1,0
1097e908fe5f7155caa563f00b7f6a61,15,undefined,undefined,1,0,0,0,0,1,0
1097e908fe5f7155caa563f00b7f6a61,18,undefined,undefined,1,0,0,0,0,1,0
109cf2db6c4287effdc6f9674263a0e5,1,assistant,cpp,1,0,0,0,10,1,100.0
