conversation_id,final_cluster_id,turns
0258767c7f7314d4c9d36bac1c74186e,5,8
0259d0681f204257aa40074397f4462d,31,1
025c217bc78434bb07c605a83bd969d4,27,1
025e52c7f8ec0cd32c6b36b84955a11c,1,3
025e52c7f8ec0cd32c6b36b84955a11c,23,1
025e52c7f8ec0cd32c6b36b84955a11c,24,1
025f4feb945dd90e7bb3e0b677e56278,28,3
025fee64584c79eff34d02a4ff43c687,12,2
026178a6a2b9bb4c5399fa935513b47a,26,1
026243b03261c69ac4b0723d7e23106f,7,1
026270dfb20a38f8928ab17ae4ecfa8e,13,1
026270dfb20a38f8928ab17ae4ecfa8e,35,1
0263610011ccfe0e1e126119b9b5262d,44,1
02639e1d953bd278ce30c6fe18ee5c89,39,1
026696b219cecfe1f30d2af995ef3deb,8,2
02680096f4e8d829ae7315cfa2120d4f,24,1
02694c6701e66bdcc4c9021a580a77a9,45,1
026a0fc75c7f4cbcc6d82246279ee96e,18,2
026bef55bdaf1a373207d6269d4c7be8,0,1
026dddb764fb5b7df9af6d1f6466a5e1,6,1
026e2eb3960a14779ee325fbbc49b47d,10,3
026ed499519f774458ccd3fe81144f6d,14,9
026fdb4e4e737d22efcb317c2e3080c2,20,2
02725d23c03d626bd63e77b2db06274a,20,4
02750ce4294e4c16a727791c40ab65ea,42,7
02757617eda7b83880dcd8c43b947053,21,3
027719d41eb8e984e6e3035c42839a4f,0,2
0277698c6a0b388ac2c38b1fc7badf30,6,34
0277942a6e6c1532bf515951ab9f87d1,43,1
027c30199254e555e8b37f9be73ac6db,11,1
027d45727c64ad1bc4b6061101ac414d,3,3
027e15398b040f548419371297ede2f8,16,1
027e434238e2b9661842ff74cfebc9ad,15,1
028029cea53a3df55104dd2ba3f9f037,1,1
0281202f6182a538282579182db414d6,1,12
028213936785974c1311a604f1e72743,3,3
02823f5c295f1fae09a8b1934df5c0af,33,1
02852af2640db762a1cc86b33ea4a65c,6,5
02859587dbd50824c9924e030a66c37a,36,2
0287507eeeec9084e170ec60de0e286b,16,3
0288ba12d13e4c0491e9a5ee5a8414d9,23,3
0288ba12d13e4c0491e9a5ee5a8414d9,20,1
02896858aff4c965ed9460c3f4947c45,1,5
028abf2442cf5b83772afb6c91a1496a,44,2
028d2b09291b447743ed93e67c62de75,2,15
028d2b09291b447743ed93e67c62de75,9,1
028d4edd583ba9d07a8c01fc54e125b6,43,1
028ddb0c473de4c63ad1d45635e0aebd,18,3
029026cfff8de3770e69b709b257e3e6,2,1
02923cdc241cfb6e4e5a37201d53bbfb,3,1
0293f12a3ca25b39f31fd4688b939e7d,3,11
029692667b491c02af951f4baf8cef51,1,2
0296ae574685a1d2a1eef48328e4ef61,0,3
02977b1e97002cf6700f23fe82154a73,6,2
02978e8f1cf91bbf3d61574e53202c5d,22,1
029b5af1e4a37a1d1364f70f9f4fd91c,0,1
029d74fb51e28cb66e0c3b9699ed2bb5,26,2
029deddc12fec8d82131775c38cfc4be,4,1
029e5e3dc280f21a702fe7ed88f38018,19,1
029ec4bbf2dde3d5ab765041930cd098,3,3
029f34eca4d039c27c3ac48ba47a9f2c,0,1
029fd5abceef2f3f0c3eef12ac1de925,2,1
02a373cf88085bb204e250697ca2fd3e,1,3
02a38b68dfa72a34d34d91df0455c5fd,3,1
02a403e5350d0d1c5301fc3143d9143a,0,1
02a51fc0f107a57d03f906ee40158e71,4,1
02a530f1b36029b5e8669427616dc1f5,13,1
02a5e74e7fee03993223314602310740,2,1
02a70befaa3aaf2292810792f94e5311,0,1
02a89b163c107d2daf27b45a5941414b,13,1
02a89b163c107d2daf27b45a5941414b,20,1
02a90698b6a2e0e1d30832cca34ea5b4,0,2
02a9495f4084f311f54f59b5155de15f,16,5
02a94c92cb6d32d396b30581af622ac6,16,1
02aaa1c7c7b050fbbeafaded26b40ea8,26,7
02ac12e279a39e52c1cf0d562ed2fb3a,1,3
02ac84770ef6728f20e77e6df45cb5d5,38,2
02b0ebf155bc9ddd385686d1e2e842eb,22,1
02b0f7928593df1f01f535218034fc17,5,1
02b0f7928593df1f01f535218034fc17,18,1
02b2a9d007dbd938fbe082241325e009,25,1
02b4523b261685b2d62c57176d7872d6,1,1
02b4de8b364274e1d3c2988d69b9ae06,9,2
02b5ef95a36a9b216877b437c2227bf0,3,1
02b5ef95a36a9b216877b437c2227bf0,40,3
02b9a9aed288966ddca3bc21b82ed9be,19,1
02b9ff8fa012ec70273694bac6cebf88,16,25
02bbb2ebdfa5ffbc93eab3b9627e920f,0,1
02bd6fa3b1cb39191c47a9dd34ae3c0c,1,2
02bd6fa3b1cb39191c47a9dd34ae3c0c,1,1
02c05ee960916f589c5a3c20952db3a6,35,1
02c05ee960916f589c5a3c20952db3a6,30,1
02c0e7642e9eaaba7835575b5243288f,2,1
02c0fc54eb88f90da99c9c416b735658,14,4
02c21b563b0580498e57724992c1b857,1,1
02c393d52a6b04aa05880d29bb5bcc9b,4,2
02c49425b58fd901d7dbf4ff025e5d0d,5,2
02c5483790a69005f1cae402e7122c03,0,1
02c5483790a69005f1cae402e7122c03,29,1
02c712e7de4e4de87a3dca581bdebadb,10,3
02c9a86b13a8e00dcd642a7a5fa96ee4,21,1
02cb30295548dab44a8531c0bc113cc4,1,2
02cb4e257b66cd452e7dbc4360d5d6fc,16,1
02cb4e257b66cd452e7dbc4360d5d6fc,23,1
02cbe0b42d960f64669bac3e01fa7635,7,2
02cbe0b42d960f64669bac3e01fa7635,0,5
02cc680c5279dcf5e8a30a842b269716,33,3
02cc680c5279dcf5e8a30a842b269716,27,1
02ccef8b5e2a193da45e156a64b85cb5,4,2
02cd378f2aa086ab2d17a55eba34ad19,41,1
02cd6cdb0528cb8f4c9618ac9a629765,1,6
02ce54d949c92e104d92c5b8735eb34d,0,1
02cf515ce046d6f13bf516d1c018603a,17,7
02cfffaef875ad8d3cbb5eedd7feb2b5,2,1
02d01cbd91d4940df6debe0a24635d89,1,1
02d13da67693195d0688b526c4684c11,2,1
02d13da67693195d0688b526c4684c11,5,2
02d54f2fb1cbe1b9c4796bcc174d7e9f,7,16
02d8bbfbbeb38c03bb481bd58a3631e8,0,5
02d99b2e22218988fbeb384e98aba2b2,24,2
02da704143cb470a54aa754b1e220401,0,2
02da760ae3bf1d35e147103832d3d720,2,1
02dca765f9e8f942ed0d3d53edccb839,2,1
02e124e0fabfe8068e9a8f88239d02eb,25,1
02e14aac5fbd7db43a6e77e754304566,1,1
02e2c3f5b3bb87b092acbaca90e08361,4,4
02e2c3f5b3bb87b092acbaca90e08361,1,1
02e3665fa8c741525a4418a6de5da67a,19,4
02e38badcf92d9045877175963da84fe,26,4
02e3b587ce06cc38d20514d178795dfa,35,1
02e3b6bbb52ec88a94fcb182e7cbd230,18,1
02e3bfe0f12aa549b5bcaa1c8096d744,23,1
02e3bfe0f12aa549b5bcaa1c8096d744,28,1
02e433fa7884a587536065494465ca58,19,3
02e433fa7884a587536065494465ca58,28,1
02e50cfc7576e74a0b87ea554c0c0be2,2,3
02e610a05936e5f2d78c8614550c7664,0,2
02e62e5757de7084c42614d8821cb77d,0,2
02e62e5757de7084c42614d8821cb77d,0,1
02e62e5757de7084c42614d8821cb77d,9,1
02e734a14a6c908760917521e67dee70,42,5
02e7e289a3061c2ecc4cc21dd6e8c00c,17,1
02e95dee73aa153c7371e7b5a1d6635a,8,1
02ea67cd75c8110d3365ea9e07519e1f,0,1
02eb864424691bded4a00e3c6bed4af6,1,5
02ed2f1340ac5e67ee73b17a99fd87fd,0,2
02ed65f10a12a7a83f5368496702f6e5,4,1
02ee0486714faf11f2f394a718c10d6d,24,1
02ee0d2cfe4a9be69342e85651dd49c1,35,6
02f00bf57c50542fe47ab70fa26cd564,2,2
02f1b22fa507cee21bc362b7b074d85f,1,5
02f363e64043e012a476eb333f3557ef,12,5
02f78cf2e5d382238302f04de02e14bf,35,3
02f7aac35c1b5400a7a969f696758bf3,17,3
02f866f5ec867e41876e0d63bd7f51ce,11,2
02f866f5ec867e41876e0d63bd7f51ce,1,1
02f9f8c8c98af6e8ace84cc81d9aa02c,6,1
02fb9dd2fa775d86930d0583154a2a2d,19,1
02fe9aed910152101ccfaa096db7079c,45,2
02fef97b809815fd4074f1a23034d6d6,13,1
02ff328c497d6e12f7d1f6aa77309ba0,33,2
02ffe3e1c8b8557d970afe9dc9e3bc4a,4,1
02ffe3e1c8b8557d970afe9dc9e3bc4a,19,5
02ffe3e1c8b8557d970afe9dc9e3bc4a,18,1
0301ab8c168e1cac369cac04af65d35b,39,1
0302c8b243a82dfb89df4c65a1350589,32,3
0304bfb4de701c8a401df3868fe2e8d9,2,1
030746bab3cc639e165ffde13fd64972,11,2
030bc703941c25a52dd4ab311a9725a8,22,1
030c3f58479e7a26b7c743d0c861fa4f,9,2
030d6e9ed2eb6078bd480755d1f5353d,36,1
030ed5b8beb3a81093d2405c541aaf1a,10,4
030f20206db90f2719d86a6e34969765,0,2
0311b0bff076c32e9eeed26837e143fd,8,1
03125f788d9dc21b84c24484c01e39b8,14,1
031287b9dbc290b8b927bcf47a29f0b3,7,1
031287b9dbc290b8b927bcf47a29f0b3,11,1
031287b9dbc290b8b927bcf47a29f0b3,37,2
03156e748304ff091513e4bcf3499285,8,1
0316235aa4d0db0ddd884d29206e6db2,18,1
031aaec1fd907d8d2c0e0c7bbfdb3ad2,36,2
031b541cea33b96cecab875b470c23ff,13,3
031b541cea33b96cecab875b470c23ff,40,6
031bff639c06be558e847a1adb851c16,2,2
031c2e9f7733e0cde888adbe13d3073f,28,1
031cf7af37f710399f64ae8bbe9692e8,0,1
031fcbce73ca9ff529a80412eb35d752,37,7
031fd12f9c8aac424ff3f0db3cdfba4f,24,2
0322511a1c87358ff50058a4875d6847,9,14
0322920d89506b02b73db8bc5745af81,22,1
03230c18866f97c467aaa311c4516b57,32,2
03230c18866f97c467aaa311c4516b57,37,1
03237ea6e3e8041aff5bf1c3f9cd6692,12,3
0324344857747dd9e931375dd766ec6b,17,1
0324344857747dd9e931375dd766ec6b,0,1
03256d2baa529bf5290fd0eb0087337c,15,3
0328abe0cfc56a839e90417df552ec84,35,1
032910870e81c3b5352a3e60033a90b4,1,1
03292a6ebcab19349bea36c1b23e6fc7,9,1
0329b525a649585bf7e80c3314e70c43,19,1
032a6324c1cc1894d9ac2de08ac0133d,0,3
032a6324c1cc1894d9ac2de08ac0133d,0,1
032b9ea270671922105723f2ec215f3d,8,1
032bc9ec950523535c9159b72b9b74c6,19,2
032bd6a2408052f9c2c3733e86b9d8ad,3,6
032c0b6da9c9469aba607fe0b868c54f,30,1
032d651a94b3eb85c713def558de2fb3,10,1
032d651a94b3eb85c713def558de2fb3,20,1
032e61c1ef51693347533f23efeca49e,5,1
032e61c1ef51693347533f23efeca49e,27,2
032f1ed8491d0a1980103081762b8220,0,2
03301387d8ca02682d1149fed7e1a2ee,7,5
03301387d8ca02682d1149fed7e1a2ee,35,5
0334f7c29c87fa6895b221724ef4dbd7,29,2
033556b4c73ad73ae2913363b1107513,1,1
033798c91109e52d3d971abc57c840c1,16,1
033798c91109e52d3d971abc57c840c1,0,4
0339094e015fe44971139bb2adc04324,6,5
033997a90242f15a2edcace2e3145b32,9,1
033997a90242f15a2edcace2e3145b32,24,6
033a1c51b62171aeadb37026a20f803f,33,1
033a8b73ce6d6a20c93f8dd8fb0fba79,0,1
033ebe37403c47eecb8a240d6739f1a9,13,5
033f1e04bc6b3fc57451608b0602f292,3,1
0340791142fd2837e9e2910875db129c,45,1
03427566e586238bb1050ec12f479c91,9,1
0342fc76a1ca40972ef078f131a5df5f,21,15
0343fff9213787b470ffedf43be0334f,21,2
0344ef7bb42d40f83cf6ad4ec895f621,31,1
034723a801d4b46f0b1e8cd6a8bc1af4,13,1
03479fe0372f9a2caa4fd38c2d068ab7,28,5
0348220967953946a27e3120574e291f,16,5
0348220967953946a27e3120574e291f,23,1
0348fd819e75e141c0395d594dea7ab1,3,1
034ae688f4b9f7594cf6c3a263e93a2b,8,1
034b4d064c55f5c4a1cc04d47c0cab44,1,6
034d0130f8ea47c4465934ae384a2cfa,0,3
034d88a1d0b83b54b5158eb14c0bfae8,12,1
034fbd8fabf2a8b478004f5db83647d4,13,1
034fbd8fabf2a8b478004f5db83647d4,25,1
0352f51098788cb5a693b546546f1c4f,18,1
0353b1ca65cd31b02c0a9b50f0d7b426,26,1
035448c666131da05afa9369aa10ba39,27,1
0354ab3241432a917c23c67936dd5475,6,3
0355ff2cca00d5c00e034ffd462b9dec,3,2
0357188aa25074394cc14fe024ba3d60,7,13
0357c6dfc71ad4f12a1d6b19ad19ca5b,28,3
0358691727501666b7d6a97d0a9f8f68,0,1
0359aa1c9c4c2ef6f87bc4f666e96671,0,4
0359aa1c9c4c2ef6f87bc4f666e96671,21,5
035ab1da06bec6f5200aa147b0fac4fd,0,5
035ba4bac64592d497ae7826af3fbf9e,5,1
035d21b5c1f0149f41fe5d1c5824d265,0,1
035f257f2bb376b2bae0e436afcd499a,32,1
0360b9f829425cbd43fffb088af81ff9,4,4
0360b9f829425cbd43fffb088af81ff9,26,1
036298ac9f4ec00c66b65db73bcb37ba,13,1
036298ac9f4ec00c66b65db73bcb37ba,11,3
036490749087b2d32ec881653c1f68de,34,12
0365599d219586633dd3e9c164960b71,37,2
0366fddf8079813aa4ed2735553f36ea,15,1
0366fddf8079813aa4ed2735553f36ea,6,5
0366fddf8079813aa4ed2735553f36ea,31,3
0368d8e6015545ac481b1b1fdce3c17c,9,2
03693bb7f9a8554610da7cc60e109a0f,18,2
036af3816b2415f4f70ad240e9746fb5,37,3
036b262dda3b50279c1809ec100db702,2,3
036b4c8a6132b61544802b98f1dbd6bf,0,1
036dd2da456f21af328768f9d8acf2c5,5,2
036e9cdd6d99b250ca1908bc3d5a5c6b,9,8
036f6c2990bb21bac811944b91f96048,44,1
0373cf1cdffaa3ab8dec6aa9a550e644,1,1
0373fafb67bf68269a0d8bdd624de8fe,35,5
03768c30ffbcb8b721ef95c951a1276b,8,6
03768c30ffbcb8b721ef95c951a1276b,32,1
0377f99f54ad01948a27608e57fdba76,16,1
0377f99f54ad01948a27608e57fdba76,0,1
03785a2092ae77f31cfaa609fab86188,24,1
037ad60ec32ff3b6836395fba1795c30,14,3
037ad60ec32ff3b6836395fba1795c30,1,1
037ad60ec32ff3b6836395fba1795c30,1,1
037aecb7e2838cd70a7b37863edddddf,22,1
037aecb7e2838cd70a7b37863edddddf,34,1
037d2cda46f9ed75820d0f891821db82,12,1
037df7f5f9802ecc56cff44a4447b1d5,7,2
037e3efdc4f72f9a75c85e61c0445ba6,12,1
037e3efdc4f72f9a75c85e61c0445ba6,11,1
037f3455cf922b521f065058feaa2728,33,1
037f3455cf922b521f065058feaa2728,27,2
037fffa08e0266b21647bc718b4e921b,13,1
0381324c438925c2f299a533fb1622eb,6,2
0382cb69acdba719f432f5071254d489,1,1
0382cb69acdba719f432f5071254d489,22,3
03878bca6e554a9fca9b96c2e7c41a78,4,5
03878bca6e554a9fca9b96c2e7c41a78,26,3
038a07a9154de8a77d2b3652b94fb4d5,11,1
038a3e09b246fe17f73b48b327e7e41f,1,1
038b79f6db38af670ed07c8ce6d8b278,46,2
038c711fcf35e8231aaaf1edc7615040,8,1
038ca12ae9b85cff1cc2b54ccfcf271a,44,2
038d3561fd7e08de999c603c62af0573,7,1
038e8923d06f1c4927634a86219eb79a,28,1
0393415e2e9f034d37b067eda2b33755,1,1
0394307aa51c053f61a22ed332c71316,45,4
039472018958960a0360b750bcef0fad,4,2
039523204241ebf774436f398ac7bdcb,20,2
039523204241ebf774436f398ac7bdcb,35,3
039552b8da007be97b853d5d2cd2d43d,24,3
0397ec65b241ec624e528b107127be57,4,1
0399446debc4afbb216587867edcbec1,11,2
0399446debc4afbb216587867edcbec1,1,2
0399a8b38f47cec1f83db9661f8105cf,3,1
039a56996b4645c94fb3097129c93210,18,2
039b396e42e1427023b57b9da69dc538,8,2
039e2075ef0484f3a78b2bb8c3bcdcf0,8,3
039f0be0984b9cb51d4996ac4abeb01d,0,1
039f0e84ed80ecf99d62aa30978ca03f,5,1
039f4c9af783fac792a944ebe6318b5b,42,2
039f86e39bb948d8f09f5d9b8ff01a3c,0,2
039fed28f165ca39c8b2cdc30709041c,4,5
03a6589b1466e1c10be303019fa4e366,13,1
03a6589b1466e1c10be303019fa4e366,43,2
03a830e21dd5eb11d2229ad7488217ce,1,1
03a830e21dd5eb11d2229ad7488217ce,38,2
03a89106f759ce77f3e2db4c203bfc58,3,13
03aa5111fa14e2f639ceff9424729777,6,2
03ad460feb19e83c7f059782e53e1b83,10,5
03afc3ec2b5e17f96ca4fc832f2300a6,0,1
03b04665937db24f23b78099315efe2d,2,2
03b13ff5e26e5a9819411a37b91973f6,21,1
03b1fab2ee418d5e33e5e75aae057c65,20,1
03b5169457f979cbef47e96b716de764,0,1
03b5169457f979cbef47e96b716de764,20,1
03b86431ca24c52f8fdc5b7ddea3d810,44,1
03b9b0165b105a5c6593615d368a0a11,9,10
03ba1eb783f814b89f0439d924608391,13,1
03baab83446aff586ceb45afffde7b1b,26,1
03baab83446aff586ceb45afffde7b1b,36,1
03bf7c8d0812d5734fcff095ca9d1090,1,1
03c0f17170cd7d76e69a90427aaa43d0,25,1
03c3af1f059584b9d43583b5f89be8b8,13,2
03c3af1f059584b9d43583b5f89be8b8,30,1
03c68161af4fa4f279abe33f84fed63f,39,8
03cc1498c9d4ab3aa4e55b6ec0ba5015,15,2
03cc1498c9d4ab3aa4e55b6ec0ba5015,18,1
03ce406bcf21b9352a772f44759dd901,12,2
03ce456a6f13b846bd0d3af6d289308f,0,2
03ce6b1c7c34594e770ee8b13e33e2b1,1,1
03cee9120bb6d4188e1341c65724e52e,33,7
03cee9120bb6d4188e1341c65724e52e,28,3
03cf56d75ab809027c772b53f5536031,0,1
03d04c159fb46eb942c85c03db99c933,19,1
03d455a48152219c7cb429a48c3143ad,37,7
03d4f53fd0796f4efe2766b315cfd0e3,2,1
03d9b6b648f6efb2a51a94c1bafbb4df,14,3
03db979f726e311e1f01f9d736a6e301,24,2
03dd98cdf53ca88bff5976a9172404c3,11,3
03df617f980843ddb2c8b011a1ee5b62,3,2
03e39534c517f72a87c9257783cc572c,43,3
03e40fc9bc12e28476f9615ba15312fe,34,2
03e4c27c1b0b9662154f8294f42d3b34,7,3
03e4c27c1b0b9662154f8294f42d3b34,9,1
03e4c27c1b0b9662154f8294f42d3b34,29,1
03e584d517a99bd633581b27be6d26ec,10,4
03e63217e8c7f374d40c061b0b41a507,10,9
03e6fb6564a020fdd8062bc078d9f64b,29,11
03e9e6d97f1d5cac2c9e8acdeabc9605,6,1
03e9fe18e0c568b22203c0f2b9c0da11,14,1
03eb2d3e5364f0a98647c941dd64a176,23,2
03ebdfaf8c9f0102a91c377c3ede6ef5,39,2
03ecf762804d2ce06ecec932c9e965ce,4,1
03ecf762804d2ce06ecec932c9e965ce,10,1
03ed8379355d1dc46f9fa1bc6325687e,8,18
03ed8379355d1dc46f9fa1bc6325687e,29,1
03eff86355b86e100e62dcdf3126dccd,39,4
03f1d75fc1c3b18e809d5f19b3eda9c8,0,1
03f27afaf6f62218c4fcee41c09789bd,32,7
03f3513831fc34111868bb2f5844a99b,4,2
03f3ef2b8850156176615ba9163e9d98,9,1
03f4b389e037650a3255e787b7e8b67b,25,4
03f67a539c752049585e407eb54b7672,20,11
03f9bd1e7c06c3fa98818de628d5888a,27,1
03fa0633c259a5b0f80b9c9131c872a8,19,1
03fa0caf20b60b6b188751a07c4346f6,2,1
03fb3dc8e1a7aa6b86296524354634c8,10,5
03fb706988dc0cdc9c3d2a509067ec83,3,1
03fb706988dc0cdc9c3d2a509067ec83,3,1
03fbb0647b9c27a730926a217a5a9978,20,2
03fbcfc096cd5dfc7734895525625037,6,2
03fbcfc096cd5dfc7734895525625037,22,1
03fe35d38dc33dbccf61eecd5c3296ad,0,1
03fe8bd81b55861e66b769550e1e1b10,23,1
040132c3dde01c549c67c0d808e05217,0,5
040296f64952670bd49cec5f61408c47,1,1
0403f666b5f54ac92f1802608fa2c6f1,36,4
04059bc225c9841cd59d35924f4827b8,32,3
0405f428258d814f886de4ad289a64b6,21,1
04083168fc5c607603a003f9ba8a72fa,19,1
0408b46494071cbb46a2ab291c0274f2,24,2
04092568a33cb9a281c47c4d59e87143,5,1
0409e76218a93ae86372bdc83fd02950,34,8
040a43b6c8621bf2a66e87578065bad9,1,1
040b8318b08adff3aa3cc730290ed3cf,1,3
040d4238c2e8183c3ee43acf9360ea6a,17,7
04106dc0ff1c3f761c6ab126cfc3e696,29,1
0411677e7bc05c18d275590108f42197,7,1
0413f758c22a065662d3a47354cb5a6b,13,14
04145bf9eeaf9637193a27a42dcd3853,0,1
0414fb6ec751c9651db00a9ed2a22df1,31,8
041627fab86b3023289a4b18310a4215,6,1
041627fab86b3023289a4b18310a4215,29,1
04163a6840fde432868a5b5b3b76fb01,1,1
04169fc1749733a515a43a7db41f0ffd,7,1
04169fc1749733a515a43a7db41f0ffd,19,1
04169fc1749733a515a43a7db41f0ffd,39,6
04175916468432d014ca0c3bdb81c6bf,4,2
04175916468432d014ca0c3bdb81c6bf,21,1
041862c6b3bbf2ae04974e27190b4d05,7,1
04199d045830cba27157248026d41d2f,9,1
041c7aeef20fbaa964fe30defdd7f3ec,9,1
041ce09e980edfdcf69995c404533190,15,2
041ea7e52a3759b69a0664d40bce950d,21,1
04202c979c0943d64bead49e3b71ec1b,19,2
04232ba733a8d53e3d9dbe5784c6bc3b,3,5
04252e2e9b659ff13d7171ddef9ea9a5,14,1
04264529258a9177a71630dfc73bd4ca,15,1
04282a904467d6527de4e81ca91cd99e,37,12
0429b01fc8ccee9bcf38dcb201431ea6,20,6
042c88150db5462728e3a5f243642b5d,43,2
042e2e94f449c595ff32f0cae30fb943,0,2
042ef869cc26052112f02d50cbada8f9,0,1
04324d9e4f1107e50c67d6c47abda7ef,39,1
0432db233046cb6385dd7f68fb44ec0d,2,2
0432db233046cb6385dd7f68fb44ec0d,39,1
043386c4b0658a9eb926d62f3a372226,1,3
0433b69fee83bef1812792bdb8c130e0,27,14
0434a0bbe10e00d456327bf8805e9759,29,1
0434a0bbe10e00d456327bf8805e9759,42,1
0434a72599452178a913e11629be3459,10,2
043588e0f224e6d4c21eeb6c7d055ac3,1,1
0435b784784123efe246160161388246,25,4
043890b120327ab6327b78199a4ab871,0,1
043c1f0471ed6bbfb8faa19781b3703c,8,1
043cb78f2c4ea89baa653cf6eefd711b,17,3
043de097e3872a1ec8cdd8a5588e535f,0,7
04462bea7f1912d93dcc1dcb48011738,17,1
04470ca96c5395dccd674a05b456a29e,29,6
0447e255d94a012a484e03fd0c1c92ea,28,2
044848d20be63aa5beb17dd0e2821d35,1,2
0449ba1ee30a8c8942d9500f9dbaac1c,25,1
0449ba1ee30a8c8942d9500f9dbaac1c,33,6
0449c4194abd21d0979d3ceb0e1bc48c,30,1
044a3eec88df7b3e925047e7a77c60e2,22,2
044b5b0396760ddbbd4bd65805a3201d,1,1
044c9d91e6472470b4c5189fe559cfc6,39,5
044cefd807c35433f1a8e83fb4707e43,0,1
044e51b1f3c8e514ba46de95cd0f4b0e,5,1
044f8bf964978b3b13109c1bb6a80e36,4,6
044f8bf964978b3b13109c1bb6a80e36,1,1
045067a33095febf77f9ebd36c796ec7,8,6
045110f94d07792b4032f692567f7f1d,10,1
04581e6f3a621242f75fc47cbfcae47c,3,1
04596a04fa67ea2222ee6baa7d116c0c,5,1
045a36e20a6b8df1f52f79cb6bf3e3ec,15,1
045a36e20a6b8df1f52f79cb6bf3e3ec,6,1
045a6bff12576d261b5851b897c75cbe,10,1
045a7442f0ee493f20922621fe9ad459,17,1
045c6ba8e34cb2b79834d0364a2443b9,4,1
045ddfabd18feb5b72ac1e7c30d9e4a7,45,2
045e25afbbca951147d9c5d3dd90f661,1,9
0461b763870e420142eb1be01918a787,19,1
0461fb9a2c75bf72e1675585c8f452dd,25,3
046242177b3d807abf75843ec1478b72,11,1
04628b90431492ca585a0f6096e9220a,36,3
0462d20480e1ec82ee9bf37b7605f375,21,4
0463b11429b751abb0638ca3ceb1c898,3,1
04642644a4e1af742be97a5ea3e2d2ad,19,1
04658fac9ea1647a1c82751a8baf23a7,41,1
046695780e8477a7bd7a440682bdaa26,0,1
046695780e8477a7bd7a440682bdaa26,6,3
046695780e8477a7bd7a440682bdaa26,4,1
046695780e8477a7bd7a440682bdaa26,11,1
046698ac4ede410e1f64f5b92c561fc0,4,1
0466a7cba7025b663d08f154180d11b8,7,1
0466a7cba7025b663d08f154180d11b8,1,2
0468cc6b3158b560b5e06cfa57eb9086,11,1
046d1e3ec0bb3bea97af00d903bc9038,6,1
046d216abc62f0e2f6d2b335134b2e4e,7,1
046d216abc62f0e2f6d2b335134b2e4e,37,1
046ddcdcf3306e3bfa90a4014d5b9cac,0,1
0473279e43aca7847dc7bc318bc52dfd,29,1
0473279e43aca7847dc7bc318bc52dfd,25,5
04739983e23acbf97acf4e1258a08388,9,5
0473f65fc43b6f1ef283e705c993a2c0,44,2
047639b81ddbfa2160ea2edf56635538,12,1
0476a8d55259d7379c610c6e43e73cba,5,7
04784a1b06ca71f250ddb1fe62062d81,23,2
0478a316cd8b351c45de994d97fb004f,15,1
047a0eb4689a4c60c597688ad3d88ebf,8,1
047a12df2ef8486674406e5e1b75450b,44,8
047a4c8edb8b6f9ccc48e03983bbc4fc,1,2
047a4c8edb8b6f9ccc48e03983bbc4fc,3,4
047a9893dfb442025c64fa08bd698149,1,1
047c54ce76f55d819bda9920ecdc9dd3,2,1
047e7264608357413b6e5eb2b074d5a3,9,1
047f53784cb6884049195b5f40be950e,12,1
0480b6fccf5608cbbdb735abc6fa76c8,37,2
04821fa00e2b383280d188c2af5cf95d,3,1
048314a33b5a36ddbf7758623de8ac06,5,1
048a723205d489474975a3370d025209,18,1
048b9d620f6402e66d5c15ad94037c37,4,1
048cfefea9ea14c693b12b761ed5be33,4,1
048ddd0a28582181a7e7b5d32adbc00a,3,1
048ddd0a28582181a7e7b5d32adbc00a,42,3
048e8f3b84d8ef8930a757c63af14a11,33,1
048edfbe6d33d3519ad3d9c642239b3c,28,1
048f9bef3004bfb294c26d704b4706b5,10,1
04947344c5b56482860f69cfa51ddb73,20,11
04952d42b37310f80aadcf5b6a29714c,0,3
0496afa5d72237a0ecf028f5dfba99d0,26,1
049894145c959f4e6bde4b837d6e9ae3,0,3
0498b4f52d1231c6bdfcb613dcd86ab5,9,3
0498b4f52d1231c6bdfcb613dcd86ab5,5,1
049a747b964eba48419e6b9ff718ea13,39,1
049a747b964eba48419e6b9ff718ea13,44,1
049d00675eff4d0fc35d767fce726042,35,2
049e1639b60cfff271a2923bc2cd353d,41,1
049ee8a06a46d97700e4417f33ca7ea2,13,2
049ee8a06a46d97700e4417f33ca7ea2,15,1
04a1d6eb0568ba0b5c8b2c1a622cb1c2,38,1
04a2b5ad3c3f0517c64133b07821ab8d,35,1
04a4cc8b9a7d5130cd9a98621889e08a,23,1
04a5dc661dec0551b155e4e60634dade,17,1
04a6cb64cb24c994e668fd3ff2453675,6,1
04a79e97af826c0624bafeb853d4c9ac,23,1
04a822d18f789b38ca26ebaed5bf2697,0,4
04a85569914a137c792f40e1e10b19f3,14,1
04a85569914a137c792f40e1e10b19f3,20,6
04aca02e66579239fd5da7d6f362898c,1,5
04aeeb56fe0f999caee6d6f06fc19b30,30,1
04b08bf3427251915db23c1b534463e5,15,3
04b226939c61056b42ad660b318450e3,16,1
04b2aa3f32181de335e4d259c3e7b892,28,1
04b303b8a563683bbab5b1cc73526f2e,30,2
04b303b8a563683bbab5b1cc73526f2e,34,1
04b390fc084fb2ce9dbc309c3d1c9e38,45,1
04b47625c9c14c8c9e82da5fb2fef034,14,2
